-1.3447946310043335 -0.48861047625541687 -0.1636931598186493
-1.3476028442382812 -0.4863162934780121 -0.1650029420852661
-1.345840573310852 -0.48793166875839233 -0.16267845034599304
-1.344200611114502 -0.4883233606815338 -0.16337662935256958
-1.343478798866272 -0.4876418113708496 -0.16035419702529907
-1.3424116373062134 -0.49078860878944397 -0.16258180141448975
-1.340157389640808 -0.4885328412055969 -0.1591297835111618
-1.3427091836929321 -0.491355836391449 -0.1620367169380188
-1.3402953147888184 -0.4889577031135559 -0.1582801640033722
-1.343189001083374 -0.4902007579803467 -0.1600123643875122
-1.339862585067749 -0.4869709610939026 -0.15673629939556122
-1.3385647535324097 -0.490451842546463 -0.15895342826843262
-1.3369781970977783 -0.4881855249404907 -0.15675660967826843
-1.3383938074111938 -0.49135538935661316 -0.15910734236240387
-1.3378212451934814 -0.49040430784225464 -0.1565944254398346
-1.3392597436904907 -0.49404221773147583 -0.15646257996559143
-1.3352957963943481 -0.49073103070259094 -0.15283283591270447
-1.3364726305007935 -0.49740418791770935 -0.155267596244812
-1.3332232236862183 -0.4946941137313843 -0.15164804458618164
-1.3384974002838135 -0.4986676275730133 -0.15386934578418732
-1.3378580808639526 -0.49835753440856934 -0.15282846987247467
-1.3390682935714722 -0.5034784078598022 -0.15513552725315094
-1.3344670534133911 -0.4992361068725586 -0.15164847671985626
-1.3400225639343262 -0.49821168184280396 -0.15084441006183624
-1.334790825843811 -0.4944532811641693 -0.14863000810146332
-1.3363932371139526 -0.49914753437042236 -0.15140675008296967
-1.332381010055542 -0.49437111616134644 -0.1493968516588211
-1.3279738426208496 -0.49459800124168396 -0.14856953918933868
-1.3320927619934082 -0.49152278900146484 -0.1491730958223343
-1.3300213813781738 -0.49259883165359497 -0.14730021357536316
-1.329067349433899 -0.4916575253009796 -0.14767508208751678
-1.328721046447754 -0.4914146661758423 -0.14376558363437653
-1.3273892402648926 -0.49491921067237854 -0.14636942744255066
-1.326335072517395 -0.494197815656662 -0.1412602663040161
-1.330930471420288 -0.49183952808380127 -0.14161275327205658
-1.330326795578003 -0.4907720983028412 -0.13727311789989471
-1.3336262702941895 -0.4916459918022156 -0.1400880664587021
-1.331894040107727 -0.48976531624794006 -0.13627876341342926
-1.3353450298309326 -0.48964813351631165 -0.1390104442834854
-1.3344242572784424 -0.488330602645874 -0.13496485352516174
-1.3363980054855347 -0.49012628197669983 -0.13765065371990204
-1.3351986408233643 -0.48856526613235474 -0.13426533341407776
-1.3379796743392944 -0.49264252185821533 -0.1360408514738083
-1.3334100246429443 -0.48870837688446045 -0.13303624093532562
-1.3342777490615845 -0.49215665459632874 -0.13534557819366455
-1.3303786516189575 -0.48811790347099304 -0.13198889791965485
-1.333714485168457 -0.48887020349502563 -0.1314803659915924
-1.3294583559036255 -0.48476988077163696 -0.12879866361618042
-1.335182547569275 -0.4874274432659149 -0.1310737133026123
-1.3311543464660645 -0.48220276832580566 -0.1279657930135727
-1.3378223180770874 -0.4828982949256897 -0.12578245997428894
-1.337205171585083 -0.48187455534935 -0.1263587474822998
-1.343026876449585 -0.4814821481704712 -0.12489448487758636
-1.3376259803771973 -0.4781128466129303 -0.12225442379713058
-1.3376332521438599 -0.47700104117393494 -0.12059412896633148
-1.3372347354888916 -0.47416919469833374 -0.12183474749326706
-1.3433144092559814 -0.47750070691108704 -0.12361934781074524
-1.3391249179840088 -0.4727264940738678 -0.12163647264242172
-1.3414642810821533 -0.4781629741191864 -0.12314071506261826
-1.3417514562606812 -0.4712046980857849 -0.12154980003833771
-1.3438276052474976 -0.4769268035888672 -0.12218216806650162
-1.3432329893112183 -0.4750050902366638 -0.12298383563756943
-1.3379687070846558 -0.4749077260494232 -0.12247725576162338
-1.3410024642944336 -0.4703900218009949 -0.12327820062637329
-1.3362843990325928 -0.47125524282455444 -0.12396067380905151
-1.340021014213562 -0.46746110916137695 -0.12517455220222473
-1.3381247520446777 -0.4699019193649292 -0.12465232610702515
-1.3402496576309204 -0.4675433933734894 -0.12490638345479965
-1.3381435871124268 -0.46961283683776855 -0.12471728771924973
-1.341640830039978 -0.4656313359737396 -0.12513510882854462
-1.3374565839767456 -0.46563059091567993 -0.12385190278291702
-1.3376765251159668 -0.4624977707862854 -0.12399782240390778
-1.3360400199890137 -0.46442148089408875 -0.12337158620357513
-1.3384264707565308 -0.4615800976753235 -0.12370259314775467
-1.3373996019363403 -0.4643017053604126 -0.12169411778450012
-1.3405948877334595 -0.460845947265625 -0.12260885536670685
-1.3386534452438354 -0.4638199508190155 -0.12289687246084213
-1.3427846431732178 -0.45992985367774963 -0.12360883504152298
-1.3412961959838867 -0.462934285402298 -0.12113319337368011
-1.344704031944275 -0.45967480540275574 -0.12114604562520981
-1.3439425230026245 -0.46309056878089905 -0.11974038183689117
-1.3486043214797974 -0.4579305052757263 -0.11995906382799149
-1.3471877574920654 -0.4612812399864197 -0.11806174367666245
-1.3513067960739136 -0.4565575122833252 -0.11844637989997864
-1.3533713817596436 -0.461737722158432 -0.12090882658958435
-1.3504867553710938 -0.4654015600681305 -0.12475311011075974
-1.3494888544082642 -0.46374261379241943 -0.12094877660274506
-1.3491270542144775 -0.4662197530269623 -0.12376973778009415
-1.3518660068511963 -0.46724745631217957 -0.12234361469745636
-1.3513734340667725 -0.4703236222267151 -0.12561076879501343
-1.350533366203308 -0.46851325035095215 -0.12248226255178452
-1.3525922298431396 -0.4704294502735138 -0.12542833387851715
-1.3518519401550293 -0.46924063563346863 -0.12158665060997009
-1.3524924516677856 -0.4700343608856201 -0.12378889322280884
-1.3510371446609497 -0.4673059284687042 -0.12174834311008453
-1.3542031049728394 -0.4682943820953369 -0.12474507838487625
-1.3532668352127075 -0.4661368727684021 -0.12242843955755234
-1.3564444780349731 -0.4671701192855835 -0.125382199883461
-1.3554309606552124 -0.4653298854827881 -0.12215514481067657
