Test Fly: hl_mc_fly_line, height at 1.5meter
Date:  2024-01-09
logging-rate: 10
-1.034872055053711 -0.23420336842536926 -0.049360692501068115
-1.038242220878601 -0.23250862956047058 -0.05216243863105774
-1.0387225151062012 -0.2356107085943222 -0.03965410962700844
-1.0387942790985107 -0.23941399157047272 -0.03106052801012993
-1.0445277690887451 -0.23964299261569977 -0.024966806173324585
-1.0415202379226685 -0.23952898383140564 -0.018068186938762665
-1.0448567867279053 -0.24378275871276855 -0.008152599446475506
-1.0435665845870972 -0.2461525797843933 -0.0002662176266312599
-1.0479729175567627 -0.24792397022247314 0.01305951364338398
-1.0441761016845703 -0.25449299812316895 0.007935727946460247
-1.050166368484497 -0.25462836027145386 0.023439940065145493
-1.0486524105072021 -0.2613949477672577 0.031801510602235794
-1.0518282651901245 -0.25836291909217834 0.031117264181375504
-1.0537978410720825 -0.26111266016960144 0.04042962193489075
-1.0599968433380127 -0.2561347782611847 0.05731905251741409
-1.0587854385375977 -0.2618928849697113 0.06385680288076401
-1.0624688863754272 -0.255524218082428 0.07121562957763672
-1.0598727464675903 -0.26143506169319153 0.08027991652488708
-1.05885648727417 -0.2543667256832123 0.08778996765613556
-1.059458613395691 -0.2555951774120331 0.09704317152500153
-1.0608257055282593 -0.24714073538780212 0.10384947061538696
-1.0581482648849487 -0.2521764636039734 0.10464907437562943
-1.0636112689971924 -0.24876785278320312 0.1086597815155983
-1.0624326467514038 -0.2541063129901886 0.11675301939249039
-1.061339020729065 -0.2530553936958313 0.1359531581401825
-1.060534954071045 -0.25312474370002747 0.13708044588565826
-1.0635126829147339 -0.2510405480861664 0.15263953804969788
-1.0607057809829712 -0.2558174729347229 0.15172579884529114
-1.0662786960601807 -0.251377671957016 0.16622190177440643
-1.0655635595321655 -0.25465303659439087 0.165431410074234
-1.0703238248825073 -0.24989053606987 0.17158520221710205
-1.0710500478744507 -0.2548730671405792 0.1777224838733673
-1.0749387741088867 -0.25052645802497864 0.18468788266181946
-1.0759962797164917 -0.25688081979751587 0.19148878753185272
-1.0829507112503052 -0.2574019432067871 0.1956549435853958
-1.0797346830368042 -0.25877225399017334 0.20463241636753082
-1.0802565813064575 -0.26145216822624207 0.2132338285446167
-1.081546664237976 -0.2663595974445343 0.22014962136745453
-1.088208794593811 -0.2657408118247986 0.22419746220111847
-1.0844440460205078 -0.26794952154159546 0.23296953737735748
-1.094744086265564 -0.2658602297306061 0.23513369262218475
-1.090591549873352 -0.2690669894218445 0.2429625242948532
-1.092796802520752 -0.2724408507347107 0.25011304020881653
-1.0896985530853271 -0.2744824290275574 0.25870180130004883
-1.0918350219726562 -0.27598997950553894 0.2657914161682129
-1.0901732444763184 -0.28007233142852783 0.2805699110031128
-1.0882692337036133 -0.28254130482673645 0.28835752606391907
-1.0821614265441895 -0.28212064504623413 0.2894594669342041
-1.0815564393997192 -0.2873474061489105 0.29433223605155945
-1.0805211067199707 -0.2867334187030792 0.3045863211154938
-1.0791449546813965 -0.28861257433891296 0.3115714490413666
-1.0784085988998413 -0.2883983552455902 0.32157111167907715
-1.0825008153915405 -0.28906652331352234 0.32189345359802246
-1.081531286239624 -0.2876473665237427 0.33030539751052856
-1.0841014385223389 -0.2879026532173157 0.3427531123161316
-1.0891380310058594 -0.2868969738483429 0.3399781584739685
-1.0864742994308472 -0.2937423586845398 0.3402879536151886
-1.084041714668274 -0.2953585684299469 0.3513326048851013
-1.0824910402297974 -0.30011874437332153 0.3532704710960388
-1.0803165435791016 -0.30128535628318787 0.3639077842235565
-1.0787447690963745 -0.30645957589149475 0.3645645081996918
-1.0766119956970215 -0.30743521451950073 0.3744981288909912
-1.0766257047653198 -0.31391388177871704 0.3759976029396057
-1.0774949789047241 -0.31583184003829956 0.3813479244709015
-1.0778167247772217 -0.317712664604187 0.3875652849674225
-1.0764684677124023 -0.3153662383556366 0.39434465765953064
-1.0760855674743652 -0.3260921835899353 0.396633118391037
-1.0759449005126953 -0.3212181031703949 0.4028433859348297
-1.072913646697998 -0.3220575153827667 0.4090462923049927
-1.0741914510726929 -0.3226243853569031 0.41323164105415344
-1.0716845989227295 -0.3203429579734802 0.421901136636734
-1.0722817182540894 -0.32145956158638 0.4267178773880005
-1.0711098909378052 -0.32049477100372314 0.435499906539917
-1.0731747150421143 -0.3131978511810303 0.4465175271034241
-1.0715258121490479 -0.3116208016872406 0.45480823516845703
-1.071518898010254 -0.3087047040462494 0.4600352644920349
-1.0724945068359375 -0.3097892701625824 0.4640655815601349
-1.0727262496948242 -0.3094244599342346 0.4689421057701111
-1.0713893175125122 -0.30963900685310364 0.47704753279685974
-1.0750349760055542 -0.3016442656517029 0.4868846833705902
-1.0734566450119019 -0.3004133999347687 0.49245351552963257
-1.0781073570251465 -0.2940213978290558 0.5029891729354858
-1.0762943029403687 -0.29159533977508545 0.5089049339294434
-1.0770312547683716 -0.28886473178863525 0.515158474445343
-1.075626254081726 -0.2882322072982788 0.5205001831054688
-1.0766782760620117 -0.2862083315849304 0.5261765122413635
-1.0770996809005737 -0.2854057848453522 0.530704140663147
-1.075891137123108 -0.2848369777202606 0.53520268201828
-1.0760376453399658 -0.28211504220962524 0.5391606688499451
-1.0779938697814941 -0.2777763307094574 0.5490338802337646
-1.079754114151001 -0.2784110903739929 0.5514400601387024
-1.0798548460006714 -0.27742716670036316 0.5559238195419312
-1.088455319404602 -0.2736910879611969 0.5549782514572144
-1.0869803428649902 -0.27320271730422974 0.560045599937439
-1.0860635042190552 -0.26977840065956116 0.5633927583694458
-1.0842511653900146 -0.2692640423774719 0.5689031481742859
-1.0829541683197021 -0.2675386667251587 0.5727752447128296
-1.0797008275985718 -0.265953004360199 0.5783615112304688
-1.0782544612884521 -0.2635827660560608 0.5823792219161987
-1.0787652730941772 -0.2633872330188751 0.5856221318244934
-1.0772401094436646 -0.2591553032398224 0.5913333892822266
-1.0747660398483276 -0.25697723031044006 0.596485435962677
-1.0743167400360107 -0.25381791591644287 0.6049434542655945
-1.0710054636001587 -0.25035345554351807 0.610414981842041
-1.0663957595825195 -0.2474842071533203 0.6165643930435181
-1.0720548629760742 -0.24416819214820862 0.616218090057373
-1.068851351737976 -0.24192887544631958 0.6215837001800537
-1.0710351467132568 -0.2341519296169281 0.6237954497337341
-1.06935453414917 -0.23440659046173096 0.629052460193634
-1.0651456117630005 -0.2316107600927353 0.6328176856040955
-1.0636972188949585 -0.23185168206691742 0.638215959072113
-1.0584074258804321 -0.23028388619422913 0.6432647109031677
-1.052223563194275 -0.22913481295108795 0.64995938539505
-1.0517752170562744 -0.22522345185279846 0.6574575304985046
-1.0441582202911377 -0.22185157239437103 0.665025532245636
-1.041436791419983 -0.21981526911258698 0.6712430119514465
-1.033935308456421 -0.21755367517471313 0.6803016066551208
-1.0290204286575317 -0.21547195315361023 0.6861488819122314
-1.0204124450683594 -0.21218496561050415 0.6941547989845276
-1.0165075063705444 -0.2112906575202942 0.6999691128730774
-1.0076380968093872 -0.20745980739593506 0.708122193813324
-1.001939058303833 -0.20882447063922882 0.7141900658607483
-0.9950231313705444 -0.20707131922245026 0.7196941375732422
-0.9917285442352295 -0.2082182765007019 0.7257775664329529
-0.982968270778656 -0.20427636802196503 0.7338742017745972
-0.976887047290802 -0.20744140446186066 0.7397985458374023
-0.9684313535690308 -0.20601125061511993 0.7475807070732117
-0.9635669589042664 -0.20633353292942047 0.7532369494438171
-0.9539061188697815 -0.20454388856887817 0.7597787380218506
-0.9481635689735413 -0.20304858684539795 0.7669638991355896
-0.9406310319900513 -0.20186257362365723 0.7741490602493286
-0.9310343861579895 -0.19790561497211456 0.7816951870918274
-0.9224408864974976 -0.19682079553604126 0.7894930839538574
-0.9131482243537903 -0.19363000988960266 0.7968917489051819
-0.9023517370223999 -0.19583271443843842 0.802867591381073
-0.8934487700462341 -0.19304902851581573 0.8098881244659424
-0.8841066360473633 -0.19287770986557007 0.8177384734153748
-0.8748563528060913 -0.19040867686271667 0.8266137838363647
-0.8644917607307434 -0.1902931183576584 0.8332456946372986
-0.8547564744949341 -0.18815498054027557 0.8418235778808594
-0.848260760307312 -0.184298574924469 0.8525323271751404
-0.8373891115188599 -0.18103571236133575 0.860887348651886
-0.8304783701896667 -0.17671425640583038 0.8720502853393555
-0.81892329454422 -0.1741189807653427 0.8807094693183899
-0.8109168410301208 -0.170355886220932 0.8922058343887329
-0.7995467185974121 -0.16739442944526672 0.9008956551551819
-0.7883618474006653 -0.16341090202331543 0.9122591614723206
-0.7773240208625793 -0.1614096313714981 0.9218830466270447
-0.7665036916732788 -0.15855824947357178 0.9327818751335144
-0.7555137872695923 -0.15753929316997528 0.9426602721214294
-0.7441272735595703 -0.15524879097938538 0.9539515972137451
-0.7320866584777832 -0.15453416109085083 0.9654818773269653
-0.7225638628005981 -0.1508108377456665 0.9774993658065796
-0.7113600969314575 -0.14882689714431763 0.9888041019439697
-0.7009913921356201 -0.14568576216697693 1.002773404121399
-0.6900950074195862 -0.14471682906150818 1.0130951404571533
-0.679426372051239 -0.14383754134178162 1.0246000289916992
-0.6680080890655518 -0.143570676445961 1.0349946022033691
-0.6587874293327332 -0.14200718700885773 1.049519419670105
-0.6474987268447876 -0.14099790155887604 1.0603221654891968
-0.6362631916999817 -0.13992711901664734 1.07270348072052
-0.6248701810836792 -0.1381189078092575 1.084118127822876
-0.6155128479003906 -0.13928204774856567 1.0961040258407593
-0.6049563884735107 -0.13467752933502197 1.1089255809783936
-0.5950948596000671 -0.13553620874881744 1.1215269565582275
-0.5843794941902161 -0.13206937909126282 1.1330081224441528
-0.5735304951667786 -0.1310812085866928 1.1430259943008423
-0.5625044703483582 -0.12864823639392853 1.155583143234253
-0.5528876185417175 -0.12859739363193512 1.1674565076828003
-0.5413488745689392 -0.12575750052928925 1.1793142557144165
-0.5316473245620728 -0.12520867586135864 1.1911052465438843
-0.5205525755882263 -0.1223364993929863 1.2022656202316284
-0.5118402242660522 -0.12151192873716354 1.2132371664047241
-0.5004237294197083 -0.11906558275222778 1.2243610620498657
-0.48961949348449707 -0.11891151964664459 1.2339268922805786
-0.48015302419662476 -0.11853756010532379 1.2468006610870361
-0.4699402153491974 -0.1167154312133789 1.2561390399932861
-0.4607640504837036 -0.11821489781141281 1.2692573070526123
-0.4505256116390228 -0.11664773523807526 1.2782783508300781
-0.44172748923301697 -0.11686859279870987 1.2910484075546265
-0.431608647108078 -0.11630041152238846 1.2998065948486328
-0.42123910784721375 -0.11533354222774506 1.3089083433151245
-0.4124215245246887 -0.11235183477401733 1.3175342082977295
-0.4034181237220764 -0.11361915618181229 1.3293780088424683
-0.3930240273475647 -0.11015074700117111 1.3386061191558838
-0.38499030470848083 -0.11249084770679474 1.348913311958313
-0.37462037801742554 -0.11138687282800674 1.3586784601211548
-0.3687345087528229 -0.11299660801887512 1.3678478002548218
-0.3582095503807068 -0.11141536384820938 1.3768397569656372
-0.35113653540611267 -0.11457294970750809 1.3856680393218994
-0.34017547965049744 -0.11505717784166336 1.3942352533340454
-0.3330253064632416 -0.11372527480125427 1.4006876945495605
-0.32002317905426025 -0.1161314845085144 1.4086140394210815
-0.31336405873298645 -0.11608638614416122 1.4141348600387573
-0.304415225982666 -0.11880914866924286 1.4228631258010864
-0.2911427915096283 -0.1238260269165039 1.43325936794281
-0.28250014781951904 -0.129470095038414 1.4419770240783691
-0.2670416533946991 -0.1364460587501526 1.4544556140899658
-0.2601182162761688 -0.143182173371315 1.463230848312378
-0.24812108278274536 -0.14765523374080658 1.474724292755127
-0.24201607704162598 -0.15500207245349884 1.4837301969528198
-0.23032648861408234 -0.1593407392501831 1.4937231540679932
-0.22571803629398346 -0.16511507332324982 1.5032687187194824
-0.21433191001415253 -0.17128857970237732 1.5125268697738647
-0.20971772074699402 -0.17913201451301575 1.5212383270263672
-0.1956508755683899 -0.18660420179367065 1.531375765800476
-0.19224780797958374 -0.1930362731218338 1.540627121925354
-0.18047916889190674 -0.19736628234386444 1.5485670566558838
-0.17191143333911896 -0.19740307331085205 1.5508856773376465
-0.1625388264656067 -0.1990601271390915 1.557880163192749
-0.15538080036640167 -0.19652041792869568 1.5590460300445557
-0.14824213087558746 -0.198156476020813 1.5647832155227661
-0.14396025240421295 -0.20188654959201813 1.5711746215820312
-0.13487508893013 -0.20368905365467072 1.574300765991211
-0.12702400982379913 -0.21504870057106018 1.5862774848937988
-0.1180005595088005 -0.21413302421569824 1.5887447595596313
-0.10883032530546188 -0.22067733108997345 1.5956131219863892
-0.10331273078918457 -0.22116942703723907 1.5999923944473267
-0.09500297158956528 -0.22417809069156647 1.605337381362915
-0.09079764783382416 -0.23050473630428314 1.6113882064819336
-0.08254692703485489 -0.23273080587387085 1.6153349876403809
-0.08007187396287918 -0.23711495101451874 1.620023488998413
-0.07290387153625488 -0.23887421190738678 1.6194483041763306
-0.07074608653783798 -0.24329057335853577 1.624955177307129
-0.06518374383449554 -0.24237141013145447 1.6246967315673828
-0.0626690611243248 -0.24532628059387207 1.6289653778076172
-0.05418364703655243 -0.24962639808654785 1.6312856674194336
-0.05260409787297249 -0.2534298002719879 1.6348395347595215
-0.04919584095478058 -0.2500186264514923 1.6341359615325928
-0.045044198632240295 -0.24992768466472626 1.6360948085784912
-0.04147462546825409 -0.24740347266197205 1.6371097564697266
-0.038090676069259644 -0.24729758501052856 1.6378166675567627
-0.03270731493830681 -0.2483302652835846 1.6343716382980347
-0.03359435126185417 -0.24781377613544464 1.6362248659133911
-0.02838963270187378 -0.24877165257930756 1.6341722011566162
-0.02867722325026989 -0.2477555274963379 1.6359633207321167
-0.023000728338956833 -0.24918845295906067 1.6336321830749512
-0.02422953024506569 -0.24769602715969086 1.6342777013778687
-0.021014083176851273 -0.2443128526210785 1.631826400756836
-0.02033989503979683 -0.240312397480011 1.630566954612732
-0.015699364244937897 -0.24037311971187592 1.6288321018218994
-0.017734888941049576 -0.23906908929347992 1.6299265623092651
-0.017537711188197136 -0.23756861686706543 1.631000280380249
-0.01487122941762209 -0.2361484169960022 1.6322860717773438
-0.01227977592498064 -0.23458586633205414 1.6320085525512695
-0.006832728162407875 -0.2359718233346939 1.6353596448898315
-0.004686801694333553 -0.23239652812480927 1.6350350379943848
-0.0022651359904557467 -0.23198698461055756 1.6372672319412231
-0.002041812986135483 -0.22945371270179749 1.6393535137176514
-0.003498333040624857 -0.22288833558559418 1.637407898902893
-0.0044711134396493435 -0.22232277691364288 1.6401447057724
-0.0039100851863622665 -0.2177349030971527 1.6425684690475464
-0.0038041213992983103 -0.21538111567497253 1.6433923244476318
-0.004995990078896284 -0.20948034524917603 1.6431992053985596
-0.007295359391719103 -0.209459125995636 1.6443445682525635
-0.008291798643767834 -0.2032758593559265 1.6449732780456543
-0.013214187696576118 -0.20153968036174774 1.6451531648635864
-0.0145575487986207 -0.19436436891555786 1.6450895071029663
-0.019800297915935516 -0.19210633635520935 1.6445311307907104
-0.021182287484407425 -0.1854560673236847 1.64585542678833
-0.023884985595941544 -0.17824198305606842 1.6443138122558594
-0.027156779542565346 -0.16931699216365814 1.6448631286621094
-0.03018958307802677 -0.1687874048948288 1.6463584899902344
-0.03546087443828583 -0.16497135162353516 1.6480283737182617
-0.04129698500037193 -0.15655595064163208 1.6437557935714722
-0.04280390217900276 -0.15141871571540833 1.6450122594833374
-0.048785075545310974 -0.14325542747974396 1.640416145324707
-0.052875641733407974 -0.13915324211120605 1.643764615058899
-0.05922853201627731 -0.13024507462978363 1.6392356157302856
-0.06258382648229599 -0.12463001906871796 1.6414510011672974
-0.06874815374612808 -0.1164962574839592 1.6368491649627686
-0.0729106217622757 -0.11030980199575424 1.6397472620010376
-0.0746573656797409 -0.1064157709479332 1.6393203735351562
-0.077079638838768 -0.10364440828561783 1.6405616998672485
-0.08117592334747314 -0.09627155214548111 1.6372921466827393
-0.08417568355798721 -0.09422783553600311 1.6373893022537231
-0.0877087190747261 -0.08597922325134277 1.6371819972991943
-0.0895203948020935 -0.08224081248044968 1.6381664276123047
-0.09289698302745819 -0.07442829757928848 1.6377356052398682
-0.09515833109617233 -0.06754257529973984 1.637302279472351
-0.10008905827999115 -0.057527732104063034 1.6362690925598145
-0.10301042348146439 -0.0490180142223835 1.6340714693069458
-0.10483282804489136 -0.04405519738793373 1.6349824666976929
-0.10907498747110367 -0.034402575343847275 1.632244348526001
-0.11119269579648972 -0.03142407536506653 1.633801817893982
-0.11279865354299545 -0.023921839892864227 1.6337890625
-0.11432094126939774 -0.021045809611678123 1.6348075866699219
-0.11605672538280487 -0.01488011609762907 1.6343117952346802
-0.11854204535484314 -0.012139128521084785 1.6368024349212646
-0.12052599340677261 -0.005108363460749388 1.635068416595459
-0.12275903671979904 -0.0013748544733971357 1.6370244026184082
-0.1272764801979065 0.008892679587006569 1.6352272033691406
-0.1273464858531952 0.013136728666722775 1.6354687213897705
