0,0,-0.275627,0.03568,-0.531153
1,0.01,-0.275629,0.035657,-0.531187
2,0.02,-0.275637,0.035646,-0.531218
3,0.03,-0.275624,0.0357,-0.531134
4,0.04,-0.275617,0.035697,-0.531144
5,0.05,-0.275633,0.035704,-0.531163
6,0.06,-0.275588,0.035765,-0.531071
7,0.07,-0.275627,0.035705,-0.531154
8,0.08,-0.275631,0.035666,-0.531184
9,0.09,-0.275624,0.035644,-0.531214
10,0.1,-0.275614,0.035717,-0.531155
11,0.11,-0.275632,0.035668,-0.531206
12,0.12,-0.275603,0.035761,-0.53111
13,0.13,-0.275613,0.035674,-0.53119
14,0.14,-0.2756,0.035718,-0.531134
15,0.15,-0.275627,0.03568,-0.531191
16,0.16,-0.27562,0.035678,-0.531167
17,0.17,-0.27562,0.035667,-0.531195
18,0.18,-0.275634,0.035654,-0.531221
19,0.19,-0.275616,0.03568,-0.531173
20,0.2,-0.275588,0.035779,-0.531076
21,0.21,-0.275624,0.035672,-0.531187
22,0.22,-0.275635,0.035637,-0.531208
23,0.23,-0.275614,0.035655,-0.531196
24,0.24,-0.275632,0.03569,-0.531178
25,0.25,-0.275608,0.035656,-0.531198
26,0.26,-0.275575,0.035799,-0.53106
27,0.27,-0.275573,0.035787,-0.53107
28,0.28,-0.275595,0.035743,-0.531128
29,0.29,-0.2756,0.035689,-0.531184
30,0.3,-0.275602,0.035814,-0.53106
31,0.31,-0.275593,0.035725,-0.531127
32,0.32,-0.275601,0.035687,-0.531158
33,0.33,-0.275622,0.03566,-0.531193
34,0.34,-0.275619,0.0357,-0.53115
35,0.35,-0.275601,0.035689,-0.531166
36,0.36,-0.275612,0.035668,-0.53118
37,0.37,-0.275605,0.03571,-0.531143
38,0.38,-0.275636,0.035629,-0.531217
39,0.39,-0.275633,0.03566,-0.531217
40,0.4,-0.275607,0.035732,-0.531111
41,0.41,-0.275623,0.035665,-0.5312
42,0.42,-0.275624,0.035684,-0.531155
43,0.43,-0.2756,0.035737,-0.531111
44,0.44,-0.275629,0.035695,-0.531166
45,0.45,-0.275653,0.035624,-0.531228
46,0.46,-0.275632,0.035672,-0.531198
47,0.47,-0.275627,0.035655,-0.531183
48,0.48,-0.275625,0.035704,-0.531126
