Format Version,1.23,Take Name,Take 2024-04-18 09.52.19 AM_075,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-18 10.02.20.699 AM,Capture Start Frame,4752070,Total Frames in Take,2728,Total Exported Frames,2728,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
561,5.610000,-0.228633,0.023382,-0.997398
562,5.620000,-0.228623,0.023513,-0.997426
563,5.630000,-0.228581,0.023590,-0.997462
564,5.640000,-0.228551,0.023597,-0.997568
565,5.650000,-0.228524,0.023701,-0.997651
566,5.660000,-0.228511,0.023476,-0.998164
567,5.670000,-0.228461,0.023702,-0.998262
568,5.680000,-0.228443,0.023894,-0.998437
569,5.690000,-0.228361,0.024213,-0.998535
570,5.700000,-0.228271,0.024625,-0.998762
571,5.710000,-0.228186,0.025555,-0.998359
572,5.720000,-0.228299,0.025799,-0.999120
573,5.730000,-0.228270,0.026431,-0.999365
574,5.740000,-0.228244,0.026901,-0.999694
575,5.750000,-0.228264,0.027316,-1.000388
576,5.760000,-0.228150,0.028095,-1.000779
577,5.770000,-0.228120,0.029138,-1.001269
578,5.780000,-0.228035,0.029872,-1.001979
579,5.790000,-0.227900,0.030686,-1.002735
580,5.800000,-0.227756,0.031878,-1.003413
581,5.810000,-0.227581,0.033439,-1.003654
582,5.820000,-0.227442,0.034577,-1.004748
583,5.830000,-0.227328,0.036134,-1.005562
584,5.840000,-0.227224,0.037358,-1.006897
585,5.850000,-0.227061,0.038890,-1.007921
586,5.860000,-0.226944,0.040767,-1.009081
587,5.870000,-0.226818,0.041965,-1.010877
588,5.880000,-0.226631,0.044418,-1.011759
589,5.890000,-0.226508,0.046411,-1.013389
590,5.900000,-0.226376,0.047840,-1.015474
591,5.910000,-0.226143,0.050387,-1.016705
592,5.920000,-0.225977,0.052728,-1.018488
593,5.930000,-0.225859,0.054758,-1.020597
594,5.940000,-0.225688,0.057484,-1.022192
595,5.950000,-0.225649,0.059903,-1.024403
596,5.960000,-0.225610,0.062775,-1.026093
597,5.970000,-0.225602,0.065297,-1.028360
598,5.980000,-0.225689,0.068087,-1.030625
599,5.990000,-0.225819,0.071101,-1.032888
600,6.000000,-0.225969,0.074147,-1.035267
601,6.010000,-0.226202,0.077366,-1.037624
602,6.020000,-0.226482,0.080125,-1.040600
603,6.030000,-0.226768,0.083706,-1.042866
604,6.040000,-0.227107,0.087012,-1.045595
605,6.050000,-0.227436,0.091014,-1.048033
606,6.060000,-0.227882,0.094524,-1.050887
607,6.070000,-0.228361,0.098159,-1.053637
608,6.080000,-0.228945,0.101769,-1.056748
609,6.090000,-0.229775,0.105539,-1.060005
610,6.100000,-0.230637,0.109074,-1.063335
611,6.110000,-0.231406,0.112826,-1.066760
612,6.120000,-0.232204,0.116938,-1.069745
613,6.130000,-0.233014,0.121238,-1.073036
614,6.140000,-0.234215,0.124969,-1.076752
615,6.150000,-0.235341,0.129200,-1.080482
616,6.160000,-0.236272,0.133563,-1.083707
617,6.170000,-0.237463,0.137950,-1.087580
618,6.180000,-0.238873,0.142003,-1.091782
619,6.190000,-0.240021,0.146608,-1.095449
620,6.200000,-0.241155,0.151655,-1.098990
621,6.210000,-0.242756,0.155663,-1.103819
622,6.220000,-0.243932,0.160740,-1.107510
623,6.230000,-0.245294,0.165600,-1.111629
624,6.240000,-0.246965,0.170162,-1.116300
625,6.250000,-0.248213,0.175259,-1.120638
626,6.260000,-0.249709,0.180310,-1.125196
627,6.270000,-0.251375,0.185071,-1.130345
628,6.280000,-0.252670,0.190780,-1.134429
629,6.290000,-0.254499,0.195326,-1.140285
630,6.300000,-0.255974,0.201100,-1.144538
631,6.310000,-0.257651,0.206221,-1.150002
632,6.320000,-0.259406,0.211329,-1.155332
633,6.330000,-0.260855,0.217490,-1.159904
634,6.340000,-0.262830,0.222563,-1.165927
635,6.350000,-0.264348,0.228632,-1.170873
636,6.360000,-0.266280,0.233931,-1.177010
637,6.370000,-0.268023,0.239610,-1.182777
638,6.380000,-0.269621,0.245669,-1.188107
639,6.390000,-0.271670,0.251049,-1.194836
640,6.400000,-0.273258,0.257507,-1.200060
641,6.410000,-0.275385,0.263156,-1.206603
642,6.420000,-0.277010,0.269619,-1.212388
643,6.430000,-0.279126,0.275022,-1.219474
644,6.440000,-0.280855,0.281651,-1.225225
645,6.450000,-0.282779,0.288136,-1.231368
646,6.460000,-0.284768,0.294175,-1.238062
647,6.470000,-0.286757,0.300257,-1.245087
648,6.480000,-0.288776,0.307025,-1.251043
649,6.490000,-0.290729,0.313532,-1.257463
650,6.500000,-0.292834,0.319969,-1.264299
651,6.510000,-0.294793,0.326483,-1.270777
652,6.520000,-0.296910,0.333106,-1.277372
653,6.530000,-0.298941,0.339898,-1.283585
654,6.540000,-0.301099,0.346265,-1.290607
655,6.550000,-0.303246,0.353281,-1.296551
656,6.560000,-0.305334,0.360247,-1.302628
657,6.570000,-0.307515,0.366944,-1.309086
658,6.580000,-0.309581,0.373876,-1.315014
659,6.590000,-0.311747,0.381219,-1.320196
660,6.600000,-0.313763,0.387735,-1.326836
661,6.610000,-0.315939,0.394686,-1.332294
662,6.620000,-0.317738,0.402186,-1.337317
663,6.630000,-0.319725,0.409122,-1.342585
664,6.640000,-0.321486,0.416366,-1.347366
665,6.650000,-0.323213,0.423718,-1.351601
666,6.660000,-0.324899,0.431067,-1.355806
667,6.670000,-0.326316,0.438684,-1.359369
668,6.680000,-0.327759,0.445984,-1.362776
669,6.690000,-0.328827,0.453843,-1.365271
670,6.700000,-0.331021,0.459839,-1.370447
671,6.710000,-0.332248,0.467313,-1.372675
672,6.720000,-0.332612,0.475651,-1.373135
673,6.730000,-0.333533,0.482743,-1.375223
674,6.740000,-0.334493,0.489924,-1.376844
675,6.750000,-0.334911,0.497355,-1.377695
676,6.760000,-0.335104,0.505326,-1.377300
677,6.770000,-0.335330,0.512483,-1.377516
678,6.780000,-0.335204,0.520245,-1.376629
679,6.790000,-0.335118,0.527563,-1.375971
680,6.800000,-0.334663,0.534891,-1.374647
681,6.810000,-0.334175,0.542399,-1.372671
682,6.820000,-0.333483,0.549750,-1.370512
683,6.830000,-0.332581,0.557194,-1.367603
684,6.840000,-0.331739,0.564205,-1.365351
685,6.850000,-0.330458,0.571622,-1.361687
686,6.860000,-0.328792,0.579216,-1.357363
687,6.870000,-0.327409,0.586234,-1.353466
688,6.880000,-0.325604,0.593798,-1.348410
689,6.890000,-0.323557,0.601301,-1.342913
690,6.900000,-0.321485,0.608753,-1.337357
691,6.910000,-0.319264,0.616046,-1.331434
692,6.920000,-0.316991,0.623233,-1.325428
693,6.930000,-0.314883,0.630353,-1.319746
694,6.940000,-0.312330,0.637387,-1.312954
695,6.950000,-0.308384,0.645688,-1.303650
696,6.960000,-0.305541,0.653001,-1.296286
697,6.970000,-0.302359,0.660272,-1.288334
698,6.980000,-0.298954,0.667802,-1.279818
699,6.990000,-0.295610,0.675409,-1.271187
700,7.000000,-0.292289,0.682223,-1.263065
701,7.010000,-0.288487,0.690114,-1.253399
702,7.020000,-0.284771,0.697384,-1.244343
703,7.030000,-0.281056,0.704736,-1.235077
704,7.040000,-0.277133,0.712260,-1.225182
705,7.050000,-0.273305,0.719681,-1.215574
706,7.060000,-0.269411,0.727186,-1.205580
707,7.070000,-0.265442,0.734784,-1.195024
708,7.080000,-0.261397,0.742439,-1.184803
709,7.090000,-0.257433,0.750067,-1.174395
710,7.100000,-0.253476,0.757159,-1.164473
711,7.110000,-0.249288,0.765035,-1.153690
712,7.120000,-0.245392,0.772416,-1.143530
713,7.130000,-0.241325,0.780197,-1.132364
714,7.140000,-0.237342,0.788134,-1.121294
715,7.150000,-0.233424,0.795572,-1.110794
716,7.160000,-0.229624,0.803017,-1.100336
717,7.170000,-0.225887,0.810699,-1.089594
718,7.180000,-0.222267,0.818048,-1.079024
719,7.190000,-0.218664,0.825858,-1.068227
720,7.200000,-0.215297,0.833379,-1.057608
721,7.210000,-0.212072,0.840747,-1.047091
722,7.220000,-0.208759,0.848335,-1.036581
723,7.230000,-0.205745,0.855893,-1.025868
724,7.240000,-0.202814,0.863267,-1.015556
725,7.250000,-0.200179,0.870623,-1.005276
726,7.260000,-0.197519,0.877929,-0.995099
727,7.270000,-0.195220,0.885146,-0.984766
728,7.280000,-0.192840,0.892447,-0.974738
729,7.290000,-0.190844,0.899476,-0.964799
730,7.300000,-0.188979,0.906579,-0.954900
731,7.310000,-0.187244,0.913541,-0.945097
732,7.320000,-0.185753,0.920386,-0.935367
733,7.330000,-0.184343,0.927320,-0.925802
734,7.340000,-0.183341,0.933983,-0.916216
735,7.350000,-0.182513,0.940481,-0.906977
736,7.360000,-0.181905,0.947082,-0.897725
737,7.370000,-0.181399,0.953490,-0.888344
738,7.380000,-0.181190,0.959701,-0.879443
739,7.390000,-0.181142,0.966190,-0.870121
740,7.400000,-0.181344,0.972155,-0.861173
741,7.410000,-0.181910,0.978100,-0.852418
742,7.420000,-0.182504,0.984005,-0.843676
743,7.430000,-0.183424,0.989695,-0.835156
744,7.440000,-0.184443,0.995282,-0.826453
745,7.450000,-0.185788,1.000719,-0.817980
746,7.460000,-0.187232,1.006021,-0.809657
747,7.470000,-0.188873,1.011135,-0.801413
748,7.480000,-0.190715,1.016187,-0.793171
749,7.490000,-0.192829,1.021122,-0.785023
750,7.500000,-0.195100,1.025824,-0.776951
751,7.510000,-0.197589,1.030427,-0.768959
752,7.520000,-0.200294,1.034894,-0.761055
753,7.530000,-0.203188,1.039272,-0.753137
754,7.540000,-0.206264,1.043371,-0.745340
755,7.550000,-0.209554,1.047469,-0.737611
756,7.560000,-0.213032,1.051437,-0.729874
757,7.570000,-0.216676,1.055195,-0.722158
758,7.580000,-0.220486,1.058869,-0.714625
759,7.590000,-0.224548,1.062389,-0.707057
760,7.600000,-0.228677,1.065742,-0.699537
761,7.610000,-0.232967,1.069000,-0.692038
762,7.620000,-0.237498,1.072126,-0.684655
763,7.630000,-0.242128,1.075074,-0.677198
764,7.640000,-0.246986,1.077956,-0.669835
765,7.650000,-0.251852,1.080562,-0.662546
766,7.660000,-0.256945,1.083217,-0.655191
767,7.670000,-0.262057,1.085647,-0.647908
768,7.680000,-0.267415,1.088004,-0.640641
769,7.690000,-0.272797,1.090173,-0.633416
770,7.700000,-0.278338,1.092303,-0.626179
771,7.710000,-0.283865,1.094268,-0.618959
772,7.720000,-0.289666,1.096160,-0.611851
773,7.730000,-0.295433,1.097870,-0.604629
774,7.740000,-0.301315,1.099548,-0.597492
775,7.750000,-0.307275,1.101100,-0.590319
776,7.760000,-0.313277,1.102540,-0.583250
777,7.770000,-0.319308,1.103863,-0.576096
778,7.780000,-0.325396,1.105126,-0.569054
779,7.790000,-0.331492,1.106297,-0.562000
780,7.800000,-0.337651,1.107380,-0.554915
781,7.810000,-0.343795,1.108398,-0.547989
782,7.820000,-0.349920,1.109314,-0.540995
783,7.830000,-0.356043,1.110175,-0.534082
784,7.840000,-0.362159,1.110883,-0.527171
785,7.850000,-0.368275,1.111579,-0.520296
786,7.860000,-0.374351,1.112155,-0.513486
787,7.870000,-0.380315,1.112698,-0.506653
788,7.880000,-0.386290,1.113172,-0.499926
789,7.890000,-0.392129,1.113581,-0.493198
790,7.900000,-0.397996,1.113915,-0.486517
791,7.910000,-0.403738,1.114228,-0.480019
792,7.920000,-0.409384,1.114390,-0.473484
793,7.930000,-0.415027,1.114447,-0.467063
794,7.940000,-0.420512,1.114485,-0.460569
795,7.950000,-0.425843,1.114496,-0.454287
796,7.960000,-0.431053,1.114397,-0.448035
797,7.970000,-0.436174,1.114207,-0.441901
798,7.980000,-0.441178,1.114020,-0.435864
799,7.990000,-0.446002,1.113723,-0.429829
800,8.000000,-0.450655,1.113385,-0.423949
801,8.010000,-0.455147,1.112980,-0.418182
802,8.020000,-0.459493,1.112461,-0.412503
803,8.030000,-0.463697,1.111949,-0.406969
804,8.040000,-0.467791,1.111267,-0.401489
805,8.050000,-0.471576,1.110629,-0.396186
806,8.060000,-0.475310,1.109834,-0.390991
807,8.070000,-0.478790,1.109073,-0.385906
808,8.080000,-0.482121,1.108243,-0.380922
809,8.090000,-0.485263,1.107339,-0.376039
810,8.100000,-0.488233,1.106248,-0.371300
811,8.110000,-0.490908,1.105325,-0.366661
812,8.120000,-0.493439,1.104218,-0.362186
813,8.130000,-0.495769,1.103074,-0.357932
814,8.140000,-0.497966,1.101916,-0.353678
815,8.150000,-0.499911,1.100716,-0.349624
816,8.160000,-0.501599,1.099434,-0.345724
817,8.170000,-0.503111,1.098218,-0.341930
818,8.180000,-0.504449,1.096817,-0.338268
819,8.190000,-0.505514,1.095441,-0.334776
820,8.200000,-0.506459,1.094026,-0.331398
821,8.210000,-0.507170,1.092594,-0.328159
822,8.220000,-0.507681,1.091154,-0.325126
823,8.230000,-0.507954,1.089692,-0.322163
824,8.240000,-0.508074,1.088313,-0.319345
825,8.250000,-0.507972,1.086780,-0.316718
826,8.260000,-0.507619,1.085239,-0.314097
827,8.270000,-0.507086,1.083545,-0.311631
828,8.280000,-0.506474,1.081934,-0.309454
829,8.290000,-0.505624,1.080417,-0.307362
830,8.300000,-0.504562,1.078913,-0.305321
831,8.310000,-0.503346,1.077341,-0.303361
832,8.320000,-0.501813,1.075745,-0.301584
833,8.330000,-0.500283,1.074212,-0.299895
834,8.340000,-0.498505,1.072687,-0.298384
835,8.350000,-0.496606,1.071174,-0.296936
836,8.360000,-0.494474,1.069625,-0.295607
837,8.370000,-0.492168,1.068220,-0.294277
838,8.380000,-0.489744,1.066842,-0.293212
839,8.390000,-0.487189,1.065457,-0.292073
840,8.400000,-0.484579,1.064021,-0.291153
841,8.410000,-0.481651,1.062752,-0.290282
842,8.420000,-0.478713,1.061486,-0.289491
843,8.430000,-0.475631,1.060252,-0.288716
844,8.440000,-0.472388,1.059109,-0.288113
845,8.450000,-0.469126,1.057951,-0.287458
846,8.460000,-0.465692,1.056884,-0.286909
847,8.470000,-0.462233,1.055762,-0.286488
848,8.480000,-0.458630,1.054777,-0.286053
849,8.490000,-0.454927,1.053897,-0.285644
850,8.500000,-0.451183,1.052903,-0.285375
851,8.510000,-0.447327,1.052112,-0.285014
852,8.520000,-0.443392,1.051353,-0.284721
853,8.530000,-0.439500,1.050498,-0.284518
854,8.540000,-0.435516,1.049875,-0.284336
855,8.550000,-0.431492,1.049245,-0.284087
856,8.560000,-0.427404,1.048579,-0.283774
857,8.570000,-0.423277,1.048066,-0.283568
858,8.580000,-0.419201,1.047630,-0.283424
859,8.590000,-0.415077,1.047179,-0.283197
860,8.600000,-0.410883,1.046781,-0.282935
861,8.610000,-0.406800,1.046418,-0.282687
862,8.620000,-0.402654,1.046128,-0.282439
863,8.630000,-0.398511,1.045873,-0.282160
864,8.640000,-0.394342,1.045774,-0.281848
865,8.650000,-0.390229,1.045653,-0.281503
866,8.660000,-0.386171,1.045528,-0.281093
867,8.670000,-0.382077,1.045527,-0.280632
868,8.680000,-0.378037,1.045481,-0.280190
869,8.690000,-0.374077,1.045565,-0.279695
870,8.700000,-0.370056,1.045718,-0.279134
871,8.710000,-0.366157,1.045834,-0.278549
872,8.720000,-0.362295,1.046085,-0.277884
873,8.730000,-0.358460,1.046337,-0.277168
874,8.740000,-0.354701,1.046593,-0.276399
875,8.750000,-0.350978,1.046917,-0.275596
876,8.760000,-0.347282,1.047365,-0.274659
877,8.770000,-0.343720,1.047629,-0.273757
878,8.780000,-0.340183,1.048155,-0.272761
879,8.790000,-0.336720,1.048562,-0.271694
880,8.800000,-0.333325,1.049099,-0.270520
881,8.810000,-0.330006,1.049653,-0.269340
882,8.820000,-0.326715,1.050213,-0.268128
883,8.830000,-0.323555,1.050864,-0.266775
884,8.840000,-0.320402,1.051520,-0.265387
885,8.850000,-0.317416,1.052096,-0.263898
886,8.860000,-0.314480,1.052682,-0.262451
887,8.870000,-0.311597,1.053449,-0.260738
888,8.880000,-0.308903,1.054135,-0.259228
889,8.890000,-0.306246,1.054776,-0.257446
890,8.900000,-0.303656,1.055534,-0.255646
891,8.910000,-0.301061,1.056362,-0.253920
892,8.920000,-0.298677,1.056947,-0.251916
893,8.930000,-0.296413,1.057697,-0.249952
894,8.940000,-0.294089,1.058392,-0.247794
895,8.950000,-0.291963,1.059086,-0.245838
896,8.960000,-0.289939,1.059813,-0.243654
897,8.970000,-0.287940,1.060374,-0.241375
898,8.980000,-0.286086,1.061142,-0.239124
899,8.990000,-0.284311,1.061846,-0.236734
900,9.000000,-0.282646,1.062410,-0.234279
901,9.010000,-0.280993,1.063121,-0.231788
902,9.020000,-0.279528,1.063780,-0.229161
903,9.030000,-0.278150,1.064367,-0.226464
904,9.040000,-0.276813,1.065045,-0.223773
905,9.050000,-0.275677,1.065595,-0.220923
906,9.060000,-0.274526,1.066253,-0.218124
907,9.070000,-0.273475,1.066916,-0.215119
908,9.080000,-0.272516,1.067503,-0.212059
909,9.090000,-0.271704,1.068179,-0.208950
910,9.100000,-0.270994,1.068810,-0.205834
911,9.110000,-0.270245,1.069477,-0.202535
912,9.120000,-0.269725,1.070118,-0.199176
913,9.130000,-0.269238,1.070826,-0.195799
914,9.140000,-0.268835,1.071477,-0.192265
915,9.150000,-0.268571,1.072119,-0.188723
916,9.160000,-0.268346,1.072925,-0.185146
917,9.170000,-0.268274,1.073577,-0.181378
918,9.180000,-0.268279,1.074304,-0.177542
919,9.190000,-0.268342,1.075044,-0.173722
920,9.200000,-0.268467,1.075808,-0.169817
921,9.210000,-0.268661,1.076570,-0.165855
922,9.220000,-0.268999,1.077297,-0.161808
923,9.230000,-0.269397,1.078084,-0.157644
924,9.240000,-0.269829,1.078904,-0.153569
925,9.250000,-0.270330,1.079657,-0.149379
926,9.260000,-0.271017,1.080489,-0.145021
927,9.270000,-0.271618,1.081379,-0.140827
928,9.280000,-0.272464,1.082184,-0.136544
929,9.290000,-0.273231,1.083052,-0.132111
930,9.300000,-0.274214,1.083866,-0.127684
931,9.310000,-0.275172,1.084833,-0.123291
932,9.320000,-0.276237,1.085737,-0.118862
933,9.330000,-0.277405,1.086661,-0.114330
934,9.340000,-0.278502,1.087626,-0.109893
935,9.350000,-0.279753,1.088607,-0.105386
936,9.360000,-0.281137,1.089543,-0.100858
937,9.370000,-0.282498,1.090626,-0.096411
938,9.380000,-0.283940,1.091635,-0.091981
939,9.390000,-0.285415,1.092747,-0.087515
940,9.400000,-0.286993,1.093771,-0.083119
941,9.410000,-0.288696,1.094866,-0.078710
942,9.420000,-0.290379,1.096035,-0.074333
943,9.430000,-0.292134,1.097184,-0.069983
944,9.440000,-0.293883,1.098340,-0.065748
945,9.450000,-0.295858,1.099413,-0.061517
946,9.460000,-0.297736,1.100618,-0.057413
947,9.470000,-0.299734,1.101813,-0.053175
948,9.480000,-0.301791,1.103040,-0.049264
949,9.490000,-0.303941,1.104195,-0.045362
950,9.500000,-0.306104,1.105425,-0.041544
951,9.510000,-0.308327,1.106710,-0.037729
952,9.520000,-0.310643,1.107838,-0.034157
953,9.530000,-0.312966,1.109037,-0.030533
954,9.540000,-0.315401,1.110227,-0.027176
955,9.550000,-0.317847,1.111467,-0.023822
956,9.560000,-0.320355,1.112513,-0.020715
957,9.570000,-0.322958,1.113742,-0.017586
958,9.580000,-0.325545,1.114822,-0.014717
959,9.590000,-0.328194,1.115979,-0.011885
960,9.600000,-0.330892,1.117069,-0.009284
961,9.610000,-0.333653,1.118159,-0.006920
962,9.620000,-0.336480,1.119117,-0.004562
963,9.630000,-0.339280,1.120090,-0.002447
964,9.640000,-0.342124,1.121021,-0.000584
965,9.650000,-0.345038,1.121940,0.001151
966,9.660000,-0.348036,1.122766,0.002837
967,9.670000,-0.351006,1.123598,0.004196
968,9.680000,-0.353991,1.124295,0.005310
969,9.690000,-0.357034,1.125022,0.006381
970,9.700000,-0.360122,1.125687,0.007137
971,9.710000,-0.363151,1.126324,0.007695
972,9.720000,-0.366318,1.126765,0.008094
973,9.730000,-0.369449,1.127302,0.008253
974,9.740000,-0.372633,1.127689,0.008226
975,9.750000,-0.375823,1.128030,0.007954
976,9.760000,-0.379095,1.128344,0.007480
977,9.770000,-0.382206,1.128613,0.006812
978,9.780000,-0.385473,1.128829,0.005822
979,9.790000,-0.388768,1.128989,0.004755
980,9.800000,-0.391965,1.129078,0.003370
981,9.810000,-0.395333,1.129045,0.001791
982,9.820000,-0.398516,1.129164,0.000026
983,9.830000,-0.401854,1.129001,-0.002027
984,9.840000,-0.405122,1.128989,-0.004271
985,9.850000,-0.408430,1.128833,-0.006703
986,9.860000,-0.411699,1.128656,-0.009412
987,9.870000,-0.414986,1.128498,-0.012287
988,9.880000,-0.418217,1.128234,-0.015354
989,9.890000,-0.421482,1.127949,-0.018635
990,9.900000,-0.424740,1.127671,-0.022159
991,9.910000,-0.428023,1.127309,-0.025884
992,9.920000,-0.431303,1.126937,-0.029804
993,9.930000,-0.434449,1.126599,-0.033833
994,9.940000,-0.437655,1.126174,-0.038119
995,9.950000,-0.440882,1.125747,-0.042599
996,9.960000,-0.444031,1.125317,-0.047110
997,9.970000,-0.447211,1.124772,-0.051916
998,9.980000,-0.450210,1.124383,-0.056829
999,9.990000,-0.453313,1.123868,-0.061939
1000,10.000000,-0.456334,1.123361,-0.067135
1001,10.010000,-0.459299,1.122927,-0.072475
1002,10.020000,-0.462231,1.122449,-0.077939
1003,10.030000,-0.465129,1.121879,-0.083515
1004,10.040000,-0.468047,1.121400,-0.089191
1005,10.050000,-0.470906,1.120858,-0.095040
1006,10.060000,-0.473703,1.120358,-0.100948
1007,10.070000,-0.476459,1.119858,-0.106885
1008,10.080000,-0.479137,1.119363,-0.112944
1009,10.090000,-0.481891,1.118797,-0.119128
1010,10.100000,-0.484534,1.118250,-0.125239
1011,10.110000,-0.487118,1.117750,-0.131465
1012,10.120000,-0.489511,1.117332,-0.137675
1013,10.130000,-0.491995,1.116751,-0.144015
1014,10.140000,-0.494492,1.116207,-0.150289
1015,10.150000,-0.496808,1.115675,-0.156625
1016,10.160000,-0.499148,1.115153,-0.162951
1017,10.170000,-0.501424,1.114574,-0.169255
1018,10.180000,-0.503638,1.114071,-0.175575
1019,10.190000,-0.505775,1.113565,-0.181874
1020,10.200000,-0.507870,1.113017,-0.188065
1021,10.210000,-0.509941,1.112427,-0.194237
1022,10.220000,-0.511977,1.111901,-0.200479
1023,10.230000,-0.513927,1.111398,-0.206640
1024,10.240000,-0.515843,1.110931,-0.212703
1025,10.250000,-0.517663,1.110430,-0.218678
1026,10.260000,-0.519551,1.109836,-0.224539
1027,10.270000,-0.521282,1.109268,-0.230359
1028,10.280000,-0.523046,1.108792,-0.236144
1029,10.290000,-0.524680,1.108326,-0.241872
1030,10.300000,-0.526293,1.107808,-0.247417
1031,10.310000,-0.527887,1.107225,-0.252864
1032,10.320000,-0.529401,1.106732,-0.258196
1033,10.330000,-0.530885,1.106257,-0.263425
1034,10.340000,-0.532341,1.105701,-0.268590
1035,10.350000,-0.533796,1.105171,-0.273571
1036,10.360000,-0.535162,1.104662,-0.278416
1037,10.370000,-0.536413,1.104149,-0.283177
1038,10.380000,-0.537714,1.103569,-0.287802
1039,10.390000,-0.538938,1.103119,-0.292270
1040,10.400000,-0.540193,1.102572,-0.296542
1041,10.410000,-0.541366,1.102034,-0.300797
1042,10.420000,-0.542605,1.101442,-0.304796
1043,10.430000,-0.543632,1.101022,-0.308692
1044,10.440000,-0.544727,1.100492,-0.312383
1045,10.450000,-0.545759,1.100024,-0.316008
1046,10.460000,-0.546858,1.099500,-0.319428
1047,10.470000,-0.547943,1.098893,-0.322660
1048,10.480000,-0.548902,1.098530,-0.325812
1049,10.490000,-0.549931,1.097993,-0.328726
1050,10.500000,-0.550901,1.097522,-0.331543
1051,10.510000,-0.551974,1.096987,-0.334194
1052,10.520000,-0.552915,1.096635,-0.336647
1053,10.530000,-0.553958,1.096125,-0.338990
1054,10.540000,-0.554919,1.095720,-0.341169
1055,10.550000,-0.555853,1.095323,-0.343163
1056,10.560000,-0.556807,1.095008,-0.345084
1057,10.570000,-0.557921,1.094524,-0.346762
1058,10.580000,-0.558926,1.094159,-0.348311
1059,10.590000,-0.559914,1.093832,-0.349707
1060,10.600000,-0.561110,1.093378,-0.350990
1061,10.610000,-0.562084,1.093187,-0.352123
1062,10.620000,-0.563174,1.092858,-0.353133
1063,10.630000,-0.564318,1.092578,-0.353903
1064,10.640000,-0.565416,1.092324,-0.354603
1065,10.650000,-0.566625,1.092083,-0.355218
1066,10.660000,-0.567823,1.091843,-0.355557
1067,10.670000,-0.569098,1.091608,-0.355890
1068,10.680000,-0.570308,1.091517,-0.355997
1069,10.690000,-0.571643,1.091354,-0.356057
1070,10.700000,-0.573002,1.091244,-0.355951
1071,10.710000,-0.574312,1.091207,-0.355717
1072,10.720000,-0.575756,1.091147,-0.355359
1073,10.730000,-0.577229,1.091162,-0.355004
1074,10.740000,-0.578713,1.091185,-0.354350
1075,10.750000,-0.580222,1.091231,-0.353678
1076,10.760000,-0.581801,1.091376,-0.352876
1077,10.770000,-0.583416,1.091515,-0.351972
1078,10.780000,-0.585035,1.091745,-0.351002
1079,10.790000,-0.586761,1.091913,-0.349889
1080,10.800000,-0.588495,1.092168,-0.348730
1081,10.810000,-0.590267,1.092482,-0.347506
1082,10.820000,-0.592093,1.092746,-0.346061
1083,10.830000,-0.593959,1.093143,-0.344576
1084,10.840000,-0.595955,1.093502,-0.343098
1085,10.850000,-0.597933,1.093900,-0.341458
1086,10.860000,-0.599936,1.094385,-0.339781
1087,10.870000,-0.602050,1.094763,-0.338005
1088,10.880000,-0.604175,1.095286,-0.336160
1089,10.890000,-0.606305,1.095841,-0.334238
1090,10.900000,-0.608583,1.096391,-0.332278
1091,10.910000,-0.610876,1.096956,-0.330147
1092,10.920000,-0.613250,1.097480,-0.327984
1093,10.930000,-0.615583,1.098181,-0.325771
1094,10.940000,-0.617999,1.098812,-0.323539
1095,10.950000,-0.620463,1.099522,-0.321114
1096,10.960000,-0.622912,1.100255,-0.318713
1097,10.970000,-0.625522,1.100948,-0.316291
1098,10.980000,-0.628054,1.101760,-0.313762
1099,10.990000,-0.630752,1.102548,-0.311097
1100,11.000000,-0.633431,1.103300,-0.308443
1101,11.010000,-0.636066,1.104170,-0.305746
1102,11.020000,-0.638744,1.105088,-0.302909
1103,11.030000,-0.641639,1.105788,-0.300022
1104,11.040000,-0.644356,1.106739,-0.297121
1105,11.050000,-0.647168,1.107644,-0.294138
1106,11.060000,-0.650041,1.108497,-0.291008
1107,11.070000,-0.652855,1.109396,-0.287974
1108,11.080000,-0.655807,1.110305,-0.284828
1109,11.090000,-0.658694,1.111213,-0.281590
1110,11.100000,-0.661553,1.112160,-0.278234
1111,11.110000,-0.664504,1.113055,-0.274875
1112,11.120000,-0.667382,1.113911,-0.271430
1113,11.130000,-0.670304,1.114879,-0.267933
1114,11.140000,-0.673247,1.115719,-0.264389
1115,11.150000,-0.676172,1.116598,-0.260774
1116,11.160000,-0.679093,1.117451,-0.257055
1117,11.170000,-0.682016,1.118364,-0.253262
1118,11.180000,-0.684876,1.119149,-0.249431
1119,11.190000,-0.687822,1.120045,-0.245555
1120,11.200000,-0.690670,1.120809,-0.241533
1121,11.210000,-0.693560,1.121585,-0.237536
1122,11.220000,-0.696318,1.122325,-0.233412
1123,11.230000,-0.699203,1.123027,-0.229175
1124,11.240000,-0.702340,1.123538,-0.224894
1125,11.250000,-0.705076,1.124238,-0.220584
1126,11.260000,-0.707923,1.124811,-0.216112
1127,11.270000,-0.710197,1.125774,-0.211509
1128,11.280000,-0.712900,1.126376,-0.206892
1129,11.290000,-0.715528,1.126943,-0.202207
1130,11.300000,-0.718129,1.127556,-0.197525
1131,11.310000,-0.720712,1.128096,-0.192565
